karate.gml	1	5.00000000000000027756e-02	5	0	1861785
karate.gml	1	5.00000000000000027756e-02	5	0	1895106
karate.gml	1	5.00000000000000027756e-02	7	0	29142742
karate.gml	1	5.00000000000000027756e-02	7	0	30076158
karate.gml	2	5.00000000000000027756e-02	7	0	29638824
karate.gml	3	5.00000000000000027756e-02	7	0	29678344
karate.gml	4	5.00000000000000027756e-02	7	0	29313080
karate.gml	2	5.00000000000000027756e-02	7	1	21057621
karate.gml	3	5.00000000000000027756e-02	7	1	21111494
karate.gml	4	5.00000000000000027756e-02	7	1	21424075
karate.gml	2	5.00000000000000027756e-02	5	1	1201858
karate.gml	3	5.00000000000000027756e-02	5	1	1189452
karate.gml	4	5.00000000000000027756e-02	5	1	1252908
