karate.gml	1	5.00000000000000027756e-02	5	0	1625512
karate.gml	1	5.00000000000000027756e-02	5	0	1597810
karate.gml	1	5.00000000000000027756e-02	5	1	2478435
karate.gml	1	5.00000000000000027756e-02	5	1	2515244
karate.gml	2	5.00000000000000027756e-02	5	1	1023982
karate.gml	2	5.00000000000000027756e-02	5	1	1049163
karate.gml	3	5.00000000000000027756e-02	5	1	830702
karate.gml	3	5.00000000000000027756e-02	5	1	792924
karate.gml	4	5.00000000000000027756e-02	5	1	773567
karate.gml	4	5.00000000000000027756e-02	5	1	774580
karate.gml	2	5.00000000000000027756e-02	7	1	13244603
karate.gml	2	5.00000000000000027756e-02	7	1	13024434
karate.gml	3	5.00000000000000027756e-02	7	1	11057833
karate.gml	3	5.00000000000000027756e-02	7	1	11051660
karate.gml	4	5.00000000000000027756e-02	7	1	10880800
karate.gml	4	5.00000000000000027756e-02	7	1	10761163
