adjnoun.gml	1	5.00000000000000027756e-02	5	1	545854103
adjnoun.gml	1	5.00000000000000027756e-02	5	1	547438300
adjnoun.gml	2	5.00000000000000027756e-02	5	1	333106543
adjnoun.gml	2	5.00000000000000027756e-02	5	1	333035278
adjnoun.gml	3	5.00000000000000027756e-02	5	1	284038947
adjnoun.gml	3	5.00000000000000027756e-02	5	1	279029346
adjnoun.gml	4	5.00000000000000027756e-02	5	1	253687712
adjnoun.gml	4	5.00000000000000027756e-02	5	1	257792559
adjnoun.gml	5	5.00000000000000027756e-02	5	1	256150649
adjnoun.gml	5	5.00000000000000027756e-02	5	1	256532679
adjnoun.gml	6	5.00000000000000027756e-02	5	1	262855502
adjnoun.gml	6	5.00000000000000027756e-02	5	1	261444135
adjnoun.gml	7	5.00000000000000027756e-02	5	1	258281270
adjnoun.gml	7	5.00000000000000027756e-02	5	1	263752497
adjnoun.gml	8	5.00000000000000027756e-02	5	1	254799087
adjnoun.gml	8	5.00000000000000027756e-02	5	1	255644112
