dolphins.gml	1	5.00000000000000027756e-02	5	0	9469178
dolphins.gml	1	5.00000000000000027756e-02	5	0	9390987
dolphins.gml	1	5.00000000000000027756e-02	5	1	9286219
dolphins.gml	1	5.00000000000000027756e-02	5	1	9156290
dolphins.gml	2	5.00000000000000027756e-02	5	1	6201223
dolphins.gml	2	5.00000000000000027756e-02	5	1	6033100
dolphins.gml	3	5.00000000000000027756e-02	5	1	6305002
dolphins.gml	3	5.00000000000000027756e-02	5	1	6157733
dolphins.gml	4	5.00000000000000027756e-02	5	1	6098829
dolphins.gml	4	5.00000000000000027756e-02	5	1	6289800
