dolphins.gml	1	5.00000000000000027756e-02	5	1	11541364
dolphins.gml	1	5.00000000000000027756e-02	5	1	11465110
dolphins.gml	2	5.00000000000000027756e-02	5	1	4920406
dolphins.gml	2	5.00000000000000027756e-02	5	1	4966583
dolphins.gml	3	5.00000000000000027756e-02	5	1	3832465
dolphins.gml	3	5.00000000000000027756e-02	5	1	3920645
dolphins.gml	4	5.00000000000000027756e-02	5	1	3742095
dolphins.gml	4	5.00000000000000027756e-02	5	1	3662117
dolphins.gml	5	5.00000000000000027756e-02	5	1	3730987
dolphins.gml	5	5.00000000000000027756e-02	5	1	3741424
dolphins.gml	6	5.00000000000000027756e-02	5	1	3732924
dolphins.gml	6	5.00000000000000027756e-02	5	1	3737980
dolphins.gml	7	5.00000000000000027756e-02	5	1	3755103
dolphins.gml	7	5.00000000000000027756e-02	5	1	3623738
dolphins.gml	8	5.00000000000000027756e-02	5	1	3631910
dolphins.gml	8	5.00000000000000027756e-02	5	1	3632501
