karate.gml	1	5.00000000000000027756e-02	8	1	108122220
karate.gml	1	5.00000000000000027756e-02	8	1	107519529
karate.gml	1	5.00000000000000027756e-02	8	0	108416603
karate.gml	1	5.00000000000000027756e-02	8	0	107472261
karate.gml	1	5.00000000000000027756e-02	8	1	107838956
karate.gml	2	5.00000000000000027756e-02	8	1	67991776
karate.gml	2	5.00000000000000027756e-02	8	1	67464414
karate.gml	2	5.00000000000000027756e-02	8	0	107920460
karate.gml	2	5.00000000000000027756e-02	8	0	107622144
