dolphins.gml	1	5.00000000000000027756e-02	5	0	9525072
dolphins.gml	1	5.00000000000000027756e-02	5	0	9284129
dolphins.gml	2	5.00000000000000027756e-02	5	1	5903403
dolphins.gml	2	5.00000000000000027756e-02	5	1	5777500
dolphins.gml	3	5.00000000000000027756e-02	5	1	5771800
dolphins.gml	3	5.00000000000000027756e-02	5	1	5791200
dolphins.gml	4	5.00000000000000027756e-02	5	1	5789652
dolphins.gml	4	5.00000000000000027756e-02	5	1	5854400
